dummy_transaction_id,dummy_consult_id,created_at,description,type,transaction_amount,refund_amount
1035,2811,2022-06-26 8:13,authorization,consult_payment,199,0
1036,3911,2022-06-26 12:03,capture,consult_payment,79,0
1037,923,2022-06-26 15:53,capture,consult_payment,79,0
1038,2957,2022-06-29 14:11,authorization,consult_payment,49,0
1039,3519,2022-06-18 16:38,authorization,consult_payment,199,0
1040,1845,2022-06-22 7:23,authorization,consult_payment,49,0
1041,833,2022-06-24 13:57,capture,consult_payment,99,0
1042,1280,2022-06-26 0:21,authorization,consult_payment,99,0
1043,2040,2022-06-26 8:08,authorization,consult_payment,79,0
1044,945,2022-06-27 16:24,capture,consult_payment,49,0
1045,1445,2022-06-29 13:21,authorization,consult_payment,49,0
1047,3509,2022-06-18 11:44,authorization,consult_payment,199,0
1048,1897,2022-06-22 22:22,authorization,consult_payment,49,0
1049,2708,2022-06-23 16:50,authorization,consult_payment,49,0
1050,1963,2022-06-24 10:07,authorization,consult_payment,79,0
1051,843,2022-06-24 17:03,authorization,consult_payment,49,0
1052,885,2022-06-25 15:21,authorization,consult_payment,79,0
1053,4261,2022-06-26 1:44,capture,consult_payment,99,0
1054,4373,2022-06-28 13:39,authorization,consult_payment,49,0
1055,4043,2022-06-28 18:36,authorization,consult_payment,49,0
1056,2613,2022-06-30 10:35,authorization,consult_payment,199,0
1057,2266,2022-06-16 10:22,capture,consult_payment,49,0
1058,45,2022-06-16 10:46,capture,consult_payment,49,0
1060,120,2022-06-17 14:25,authorization,consult_payment,49,0
1062,3663,2022-06-21 10:26,authorization,consult_payment,49,0
1063,3771,2022-06-23 10:30,authorization,consult_payment,49,0
1065,1605,2022-06-17 16:14,capture,consult_payment,49,0
1066,3588,2022-06-20 9:29,authorization,consult_payment,49,0
1067,3758,2022-06-23 0:06,authorization,consult_payment,99,0
1068,2001,2022-06-25 7:48,capture,consult_payment,79,0
1069,4254,2022-06-25 17:17,authorization,consult_payment,199,0
1071,3004,2022-06-15 16:41,capture,consult_payment,49,0
1072,471,2022-06-17 13:01,capture,consult_payment,199,0
1073,1751,2022-06-20 13:11,capture,consult_payment,49,0
1074,3629,2022-06-20 18:07,capture,consult_payment,49,0
1075,3304,2022-06-21 15:10,authorization,consult_payment,49,0
1076,4199,2022-06-24 14:34,capture,consult_payment,49,0
1078,3905,2022-06-26 10:18,authorization,consult_payment,79,0
1079,2103,2022-06-27 11:25,authorization,consult_payment,49,0
1081,1396,2022-06-28 11:22,capture,consult_payment,49,0
1083,3114,2022-06-17 16:04,capture,consult_payment,49,0
1084,437,2022-06-17 19:17,capture,consult_payment,199,0
1085,1638,2022-06-18 10:44,authorization,consult_payment,79,0
1086,174,2022-06-18 16:27,capture,consult_payment,79,0
1087,1748,2022-06-20 11:51,authorization,consult_payment,199,0
1088,2787,2022-06-25 14:30,authorization,consult_payment,79,0
1089,2084,2022-06-27 8:01,capture,consult_payment,49,49
1090,2099,2022-06-27 10:55,authorization,consult_payment,199,0
1091,3973,2022-06-27 13:36,authorization,consult_payment,49,0
1092,993,2022-06-27 17:14,capture,consult_payment,49,0
1094,4021,2022-06-28 11:23,capture,consult_payment,49,0
1095,4047,2022-06-28 19:40,authorization,consult_payment,49,0
1096,4061,2022-06-29 9:05,capture,consult_payment,49,0
1097,4241,2022-06-29 13:28,capture,consult_payment,199,0
1098,1533,2022-06-16 13:32,capture,consult_payment,49,0
1099,3416,2022-06-16 13:52,authorization,consult_payment,49,0
1100,3462,2022-06-17 14:34,capture,consult_payment,49,49
1101,3469,2022-06-17 17:08,authorization,consult_payment,49,0
1102,3253,2022-06-20 16:48,capture,consult_payment,49,0
1103,2861,2022-06-27 11:44,capture,consult_payment,199,0
1104,2944,2022-06-28 21:42,authorization,consult_payment,49,0
1105,4425,2022-06-29 18:22,capture,consult_payment,49,0
1106,2608,2022-06-29 19:32,authorization,consult_payment,199,0
1108,83,2022-06-16 20:26,authorization,consult_payment,49,0
1109,2429,2022-06-19 12:22,capture,consult_payment,79,0
1110,2491,2022-06-20 13:35,authorization,consult_payment,49,0
1111,3246,2022-06-20 15:25,capture,consult_payment,49,0
1112,3274,2022-06-20 23:36,authorization,consult_payment,49,0
1113,1817,2022-06-21 15:19,authorization,consult_payment,49,0
1114,2567,2022-06-21 17:53,capture,consult_payment,49,0
1115,92,2022-06-22 14:38,authorization,consult_payment,49,0
1116,1975,2022-06-24 14:04,authorization,consult_payment,49,0
1117,4304,2022-06-27 10:07,authorization,consult_payment,49,0
1118,4003,2022-06-27 23:51,authorization,consult_payment,49,0
1119,4013,2022-06-28 8:35,authorization,consult_payment,49,0
1120,11,2022-06-15 14:11,authorization,consult_payment,199,0
1121,115,2022-06-17 13:57,authorization,consult_payment,49,0
1122,1879,2022-06-22 16:36,authorization,consult_payment,49,0
1123,3743,2022-06-22 19:33,authorization,consult_payment,199,0
1124,775,2022-06-23 11:46,authorization,consult_payment,49,0
1125,766,2022-06-23 11:51,capture,consult_payment,49,0
1126,1957,2022-06-24 6:56,capture,consult_payment,99,0
1127,824,2022-06-24 11:33,authorization,consult_payment,49,0
1128,1216,2022-06-24 16:55,capture,consult_payment,49,0
1130,2103,2022-06-27 11:44,capture,consult_payment,49,0
1132,2939,2022-06-28 20:10,authorization,consult_payment,49,0
1133,2261,2022-06-16 9:57,authorization,consult_payment,49,0
1134,3046,2022-06-16 13:42,authorization,consult_payment,49,0
1135,2286,2022-06-16 15:33,capture,consult_payment,49,0
1136,3080,2022-06-17 7:59,capture,consult_payment,199,0
1137,457,2022-06-17 14:47,capture,consult_payment,49,0
1138,560,2022-06-19 7:18,authorization,consult_payment,79,0
1139,1685,2022-06-19 7:55,capture,consult_payment,79,0
1140,255,2022-06-20 12:33,authorization,consult_payment,49,0
1141,3623,2022-06-20 15:17,authorization,consult_payment,199,0
1142,1835,2022-06-24 10:10,authorization,consult_payment,49,0
1144,3878,2022-06-25 17:04,authorization,consult_payment,79,0
1145,2078,2022-06-27 9:50,capture,consult_payment,49,0
1146,996,2022-06-27 17:06,authorization,consult_payment,49,0
1147,4375,2022-06-28 12:41,authorization,consult_payment,49,0
1148,4028,2022-06-28 13:47,authorization,consult_payment,49,0
1149,2186,2022-06-28 17:50,authorization,consult_payment,49,0
1150,402,2022-06-15 23:34,authorization,consult_payment,49,0
1151,1607,2022-06-17 17:55,capture,consult_payment,49,0
1152,198,2022-06-19 11:14,capture,consult_payment,79,0
1153,2483,2022-06-20 12:20,authorization,consult_payment,49,0
1154,1841,2022-06-22 6:24,capture,consult_payment,199,0
1155,735,2022-06-22 12:10,authorization,consult_payment,49,0
1156,1959,2022-06-24 9:11,capture,consult_payment,199,0
1157,3358,2022-06-22 16:17,authorization,consult_payment,180,0
1158,1232,2022-06-24 20:10,authorization,consult_payment,49,0
1160,1054,2022-06-29 7:02,authorization,consult_payment,49,0
1161,82,2022-06-17 13:51,capture,consult_payment,49,0
1162,3297,2022-06-21 12:40,authorization,consult_payment,49,0
1163,4138,2022-06-23 13:01,authorization,consult_payment,49,0
1164,4057,2022-06-29 6:15,capture,consult_payment,49,0
1165,407,2022-06-16 8:58,authorization,consult_payment,49,0
1166,463,2022-06-17 9:12,authorization,consult_payment,199,0
1167,2394,2022-06-18 14:24,authorization,consult_payment,180,0
1168,3517,2022-06-18 16:08,capture,consult_payment,79,0
1169,4209,2022-06-24 19:42,authorization,consult_payment,49,0
1170,2764,2022-06-24 19:58,capture,consult_payment,49,0
1171,908,2022-06-26 10:01,authorization,consult_payment,79,0
1172,2048,2022-06-26 11:46,capture,consult_payment,79,0
1173,912,2022-06-26 11:48,capture,consult_payment,79,0
1174,2180,2022-06-28 15:52,authorization,consult_payment,49,0
1175,1413,2022-06-28 17:08,capture,consult_payment,49,0
1177,2998,2022-06-15 15:32,capture,consult_payment,49,0
1178,2050,2022-06-26 13:03,capture,consult_payment,199,0
1179,951,2022-06-27 4:26,authorization,consult_payment,99,0
1180,4334,2022-06-27 15:43,authorization,consult_payment,49,0
1181,2913,2022-06-28 9:10,authorization,consult_payment,49,0
1182,4391,2022-06-28 23:43,authorization,consult_payment,49,0
1183,1447,2022-06-29 13:43,authorization,consult_payment,49,0
1184,1471,2022-06-30 6:27,authorization,consult_payment,99,0
1185,4102,2022-06-30 7:41,authorization,consult_payment,49,0
1186,2266,2022-06-16 10:15,authorization,consult_payment,49,0
1187,2341,2022-06-17 16:02,authorization,consult_payment,49,0
1188,586,2022-06-19 19:03,capture,consult_payment,79,0
1189,2563,2022-06-21 16:44,authorization,consult_payment,49,0
1190,3708,2022-06-22 8:47,capture,consult_payment,199,0
1191,1864,2022-06-22 11:43,authorization,consult_payment,49,0
1192,2845,2022-06-26 23:56,capture,consult_payment,79,0
1193,965,2022-06-27 10:39,authorization,consult_payment,49,0
1194,1635,2022-06-27 11:44,authorization,consult_payment,49,0
1195,1537,2022-06-16 14:35,capture,consult_payment,49,0
1196,429,2022-06-16 15:28,authorization,consult_payment,49,0
1197,3482,2022-06-17 22:46,capture,consult_payment,49,0
1198,3519,2022-06-18 17:51,capture,consult_payment,199,0
1199,636,2022-06-20 17:25,authorization,consult_payment,49,0
1200,2825,2022-06-26 15:59,capture,consult_payment,79,0
1201,2912,2022-06-28 8:57,capture,consult_payment,49,0
1202,4089,2022-06-29 19:44,authorization,consult_payment,49,0
1203,104,2022-06-17 11:22,capture,consult_payment,49,0
1204,2526,2022-06-21 9:30,capture,consult_payment,49,0
1205,3394,2022-06-23 19:27,capture,consult_payment,220,0
1206,1215,2022-06-24 14:31,capture,consult_payment,49,0
1207,3911,2022-06-26 11:47,authorization,consult_payment,79,0
1208,1294,2022-06-27 8:44,authorization,consult_payment,49,0
1209,3962,2022-06-27 12:12,authorization,consult_payment,49,0
1210,3487,2022-06-28 11:50,authorization,consult_payment,199,0
1211,4094,2022-06-29 20:34,authorization,consult_payment,49,0
1213,429,2022-06-16 15:46,capture,consult_payment,49,0
1214,3509,2022-06-18 12:00,capture,consult_payment,199,0
1215,3207,2022-06-19 16:46,authorization,consult_payment,79,0
1216,289,2022-06-21 1:29,capture,consult_payment,49,0
1217,3284,2022-06-21 10:59,authorization,consult_payment,49,0
1218,2570,2022-06-21 18:25,authorization,consult_payment,49,0
1219,2570,2022-06-21 18:48,capture,consult_payment,49,0
1220,4208,2022-06-24 18:19,capture,consult_payment,49,0
1221,2848,2022-06-27 2:41,authorization,consult_payment,99,0
1222,1428,2022-06-29 8:40,capture,consult_payment,49,0
1223,1445,2022-06-29 14:00,capture,consult_payment,49,0
1224,2984,2022-06-29 21:48,authorization,consult_payment,49,0
1225,45,2022-06-16 10:20,authorization,consult_payment,49,0
1226,74,2022-06-16 17:25,capture,consult_payment,49,0
1227,3430,2022-06-16 21:00,capture,consult_payment,49,49
1228,3101,2022-06-17 11:33,authorization,consult_payment,180,0
1229,1693,2022-06-19 11:54,capture,consult_payment,79,0
1230,2469,2022-06-20 11:34,authorization,consult_payment,180,0
1231,1802,2022-06-21 10:15,capture,consult_payment,49,0
1233,3730,2022-06-22 12:52,capture,consult_payment,49,0
1234,4249,2022-06-25 15:39,authorization,consult_payment,120,0
1235,995,2022-06-27 17:47,authorization,consult_payment,79,0
1236,1071,2022-06-29 12:45,capture,consult_payment,49,0
1237,425,2022-06-16 13:44,capture,consult_payment,49,0
1238,2281,2022-06-16 13:59,capture,consult_payment,49,0
1239,3066,2022-06-16 19:10,capture,consult_payment,49,0
1240,3529,2022-06-18 19:16,capture,consult_payment,79,0
1241,4120,2022-06-23 9:07,authorization,consult_payment,49,0
1242,4143,2022-06-23 16:24,capture,consult_payment,199,0
1243,1974,2022-06-24 14:03,authorization,consult_payment,49,0
1244,2784,2022-06-25 14:21,capture,consult_payment,199,0
1245,1277,2022-06-25 21:43,authorization,consult_payment,180,0
1246,989,2022-06-27 16:03,authorization,consult_payment,49,0
1247,1435,2022-06-29 9:50,authorization,consult_payment,49,0
1248,2966,2022-06-29 15:51,authorization,consult_payment,49,0
1249,4090,2022-06-29 19:57,authorization,consult_payment,49,0
1251,2548,2022-06-21 13:04,authorization,consult_payment,49,0
1252,3317,2022-06-21 17:40,authorization,consult_payment,49,0
1253,324,2022-06-21 17:41,authorization,consult_payment,199,0
1254,3790,2022-06-23 14:32,authorization,consult_payment,49,0
1255,783,2022-06-23 14:40,authorization,consult_payment,49,0
1256,2741,2022-06-24 12:46,capture,consult_payment,49,0
1257,3842,2022-06-24 23:31,authorization,consult_payment,49,0
1258,2082,2022-06-27 2:51,authorization,consult_payment,99,0
1259,3951,2022-06-27 9:18,authorization,consult_payment,49,0
1260,971,2022-06-27 14:28,authorization,consult_payment,49,0
1261,2144,2022-06-27 21:54,capture,consult_payment,49,0
1262,4019,2022-06-30 10:04,authorization,consult_payment,199,0
1263,1487,2022-06-15 14:39,capture,consult_payment,49,0
1264,3008,2022-06-15 20:31,authorization,consult_payment,49,0
1265,1505,2022-06-15 21:31,capture,consult_payment,49,0
1266,3042,2022-06-16 12:20,authorization,consult_payment,49,0
1267,3481,2022-06-17 21:33,authorization,consult_payment,49,0
1268,569,2022-06-19 11:30,capture,consult_payment,79,0
1270,1806,2022-06-21 11:18,capture,consult_payment,49,0
1272,1823,2022-06-21 17:27,authorization,consult_payment,49,0
1273,1848,2022-06-22 10:04,authorization,consult_payment,49,0
1274,3738,2022-06-22 14:20,authorization,consult_payment,34,0
1275,1206,2022-06-24 12:19,authorization,consult_payment,49,0
1276,1205,2022-06-24 13:58,capture,consult_payment,49,0
1277,2760,2022-06-24 18:33,authorization,consult_payment,49,0
1278,1992,2022-06-24 20:33,authorization,consult_payment,49,0
1280,4282,2022-06-26 16:17,authorization,consult_payment,79,0
1281,3149,2022-06-18 9:54,authorization,consult_payment,79,0
1282,183,2022-06-18 22:45,capture,consult_payment,79,0
1283,3695,2022-06-21 19:05,capture,consult_payment,49,0
1284,3753,2022-06-23 7:26,capture,consult_payment,49,0
1285,1950,2022-06-23 20:54,authorization,consult_payment,49,0
1286,2741,2022-06-24 12:38,authorization,consult_payment,49,0
1287,1970,2022-06-24 12:54,authorization,consult_payment,49,0
1288,2041,2022-06-26 8:25,authorization,consult_payment,79,0
1289,1296,2022-06-26 12:55,capture,consult_payment,199,0
1290,2190,2022-06-28 19:12,authorization,consult_payment,49,0
1291,1066,2022-06-29 11:48,authorization,consult_payment,49,0
1292,3090,2022-06-17 10:22,capture,consult_payment,49,0
1293,2381,2022-06-18 11:24,authorization,consult_payment,79,0
1294,2498,2022-06-20 16:06,authorization,consult_payment,49,0
1295,286,2022-06-20 21:58,capture,consult_payment,49,0
1296,4035,2022-06-28 14:59,authorization,consult_payment,49,0
1297,1521,2022-06-16 10:15,authorization,consult_payment,199,0
1298,128,2022-06-17 16:11,authorization,consult_payment,49,0
1299,225,2022-06-20 16:22,capture,consult_payment,49,0
1300,3627,2022-06-20 17:02,capture,consult_payment,49,0
1302,314,2022-06-21 14:52,authorization,consult_payment,199,0
1303,314,2022-06-21 15:17,capture,consult_payment,199,0
1304,324,2022-06-21 17:47,capture,consult_payment,199,0
1305,4348,2022-06-27 20:28,capture,consult_payment,49,0
1307,3363,2022-06-15 14:14,authorization,consult_payment,49,0
1308,385,2022-06-15 17:14,authorization,consult_payment,49,0
1309,1654,2022-06-18 15:10,authorization,consult_payment,79,0
1310,2663,2022-06-22 20:08,capture,consult_payment,49,0
1311,765,2022-06-23 9:25,capture,consult_payment,49,0
1312,1914,2022-06-23 10:56,authorization,consult_payment,199,0
1313,1196,2022-06-24 10:22,capture,consult_payment,49,0
1314,2069,2022-06-26 18:03,authorization,consult_payment,69,0
1315,4283,2022-06-26 20:10,authorization,consult_payment,79,0
1316,982,2022-06-27 15:40,capture,consult_payment,199,0
1317,1098,2022-06-30 9:16,capture,consult_payment,49,0
1318,2286,2022-06-16 15:19,authorization,consult_payment,49,0
1319,3421,2022-06-16 18:14,authorization,consult_payment,199,0
1320,2314,2022-06-17 10:15,authorization,consult_payment,49,0
1321,2471,2022-06-20 9:33,authorization,consult_payment,49,0
1322,3276,2022-06-21 8:35,capture,consult_payment,49,0
1323,2663,2022-06-22 19:26,authorization,consult_payment,49,0
1324,1196,2022-06-24 9:39,authorization,consult_payment,49,0
1325,1198,2022-06-24 10:06,authorization,consult_payment,49,0
1326,1339,2022-06-27 12:24,authorization,consult_payment,49,0
1327,3971,2022-06-27 13:31,capture,consult_payment,49,49
1328,4040,2022-06-28 16:44,authorization,consult_payment,49,0
1329,3406,2022-06-16 10:22,capture,consult_payment,49,0
1330,2414,2022-06-18 21:32,authorization,consult_payment,79,0
1331,3193,2022-06-19 9:15,authorization,consult_payment,79,0
1332,2561,2022-06-21 16:43,capture,consult_payment,49,0
1333,2776,2022-06-25 10:51,capture,consult_payment,79,0
1334,3856,2022-06-25 11:07,capture,consult_payment,79,0
1335,1281,2022-06-26 0:28,authorization,consult_payment,99,0
1337,934,2022-06-26 17:39,authorization,consult_payment,79,0
1338,4364,2022-06-28 7:32,authorization,consult_payment,49,0
1340,2292,2022-06-17 10:23,authorization,consult_payment,49,0
1341,136,2022-06-17 17:24,authorization,consult_payment,49,0
1343,2770,2022-06-24 22:22,capture,consult_payment,49,0
1344,2002,2022-06-25 7:50,authorization,consult_payment,79,0
1345,1313,2022-06-26 18:40,capture,consult_payment,199,0
1346,3941,2022-06-27 6:22,capture,consult_payment,99,0
1347,3971,2022-06-27 13:20,authorization,consult_payment,49,0
1348,1363,2022-06-27 16:00,authorization,consult_payment,49,0
1349,2153,2022-06-27 23:16,authorization,consult_payment,49,0
1350,385,2022-06-15 17:39,capture,consult_payment,49,0
1351,105,2022-06-17 11:19,authorization,consult_payment,49,0
1352,188,2022-06-19 3:10,authorization,consult_payment,99,0
1353,2475,2022-06-20 11:06,authorization,consult_payment,49,0
1354,637,2022-06-20 17:49,capture,consult_payment,49,0
1355,3305,2022-06-21 15:39,capture,consult_payment,49,0
1356,3856,2022-06-25 10:42,authorization,consult_payment,79,0
1357,1908,2022-06-30 9:28,capture,consult_payment,49,0
1358,3001,2022-06-15 13:43,authorization,consult_payment,49,0
1359,2235,2022-06-15 18:08,authorization,consult_payment,180,0
1360,1530,2022-06-16 12:56,authorization,consult_payment,49,0
1361,3508,2022-06-18 12:14,capture,consult_payment,79,0
1362,3623,2022-06-20 15:40,capture,consult_payment,199,0
1363,701,2022-06-21 17:46,authorization,consult_payment,49,0
1364,2776,2022-06-25 10:32,authorization,consult_payment,79,0
1365,1313,2022-06-26 18:11,authorization,consult_payment,199,0
1366,2231,2022-06-15 17:31,authorization,consult_payment,49,0
1367,3422,2022-06-16 18:20,authorization,consult_payment,49,0
1368,3104,2022-06-17 13:12,capture,consult_payment,199,0
1369,2330,2022-06-17 13:36,capture,consult_payment,199,0
1370,1638,2022-06-18 11:04,capture,consult_payment,79,0
1371,168,2022-06-18 15:06,capture,consult_payment,79,0
1372,2522,2022-06-21 23:03,capture,consult_payment,49,0
1373,296,2022-06-21 8:56,capture,consult_payment,49,0
1375,4277,2022-06-26 13:45,capture,consult_payment,199,0
1376,4376,2022-06-28 12:54,authorization,consult_payment,49,0
1377,2927,2022-06-28 13:47,authorization,consult_payment,199,0
1380,2728,2022-06-24 5:51,authorization,consult_payment,99,0
1381,4179,2022-06-24 8:48,authorization,consult_payment,49,0
1382,2730,2022-06-24 9:16,authorization,consult_payment,49,0
1383,2809,2022-06-26 7:50,authorization,consult_payment,79,0
1385,2980,2022-06-29 19:07,authorization,consult_payment,199,0
1386,2387,2022-06-18 13:45,authorization,consult_payment,199,0
1387,669,2022-06-21 10:21,authorization,consult_payment,49,0
1388,1959,2022-06-24 8:39,authorization,consult_payment,199,0
1389,4215,2022-06-25 3:33,capture,consult_payment,99,0
1390,920,2022-06-26 13:41,authorization,consult_payment,79,0
1391,967,2022-06-27 18:38,capture,consult_payment,49,49
1392,2195,2022-06-28 20:23,capture,consult_payment,49,0
1393,402,2022-06-15 23:44,capture,consult_payment,49,0
1394,3026,2022-06-16 7:03,authorization,consult_payment,49,0
1395,1759,2022-06-21 8:03,authorization,consult_payment,49,0
1396,3701,2022-06-21 20:40,capture,consult_payment,199,0
1397,1989,2022-06-24 18:25,authorization,consult_payment,49,0
1398,1252,2022-06-25 12:11,authorization,consult_payment,79,0
1399,4283,2022-06-26 20:14,capture,consult_payment,79,0
1400,2854,2022-06-27 8:54,authorization,consult_payment,49,0
1401,982,2022-06-27 15:19,authorization,consult_payment,199,0
1402,4048,2022-06-28 20:01,authorization,consult_payment,49,0
1404,1436,2022-06-29 11:21,capture,consult_payment,49,0
1405,1607,2022-06-17 17:05,authorization,consult_payment,49,0
1406,2403,2022-06-18 17:43,authorization,consult_payment,79,0
1408,292,2022-06-21 6:39,authorization,consult_payment,199,0
1409,2226,2022-06-15 14:26,authorization,consult_payment,49,0
1410,2702,2022-06-23 15:44,authorization,consult_payment,49,0
1411,2702,2022-06-23 16:15,capture,consult_payment,49,0
1412,2812,2022-06-26 8:26,authorization,consult_payment,199,0
1413,2807,2022-06-26 8:29,capture,consult_payment,79,0
1414,2078,2022-06-27 9:38,authorization,consult_payment,49,0
1416,4358,2022-06-27 23:06,authorization,consult_payment,49,0
1418,4040,2022-06-28 17:06,capture,consult_payment,49,0
1419,3046,2022-06-16 13:48,capture,consult_payment,49,0
1420,3064,2022-06-16 20:04,capture,consult_payment,49,0
1422,490,2022-06-17 19:07,authorization,consult_payment,49,0
1423,1759,2022-06-21 8:28,capture,consult_payment,49,0
1424,681,2022-06-21 14:17,capture,consult_payment,49,0
1425,773,2022-06-24 9:39,authorization,consult_payment,49,0
1427,3895,2022-06-26 9:20,capture,consult_payment,79,0
1428,920,2022-06-26 14:00,capture,consult_payment,79,0
1429,3941,2022-06-27 6:14,authorization,consult_payment,99,0
1430,1525,2022-06-16 13:18,capture,consult_payment,49,0
1431,1591,2022-06-17 12:10,capture,consult_payment,49,0
1433,490,2022-06-17 19:23,capture,consult_payment,49,0
1434,2361,2022-06-18 6:51,authorization,consult_payment,99,0
1435,3111,2022-06-18 13:42,capture,consult_payment,49,49
1436,3185,2022-06-18 22:51,authorization,consult_payment,79,0
1437,557,2022-06-19 6:05,authorization,consult_payment,99,0
1438,1714,2022-06-19 19:20,capture,consult_payment,79,0
1439,3701,2022-06-21 20:21,authorization,consult_payment,199,0
1440,3724,2022-06-22 11:30,capture,consult_payment,49,0
1441,766,2022-06-23 11:37,authorization,consult_payment,49,0
1442,4214,2022-06-25 0:37,capture,consult_payment,99,0
1443,2126,2022-06-27 15:00,authorization,consult_payment,49,0
1444,2135,2022-06-27 17:18,capture,consult_payment,49,0
1445,1456,2022-06-29 18:02,authorization,consult_payment,199,0
1446,500,2022-06-17 20:44,authorization,consult_payment,49,0
1447,500,2022-06-17 21:04,capture,consult_payment,49,0
1448,3531,2022-06-18 19:17,authorization,consult_payment,79,0
1449,2431,2022-06-19 12:47,capture,consult_payment,49,0
1450,1831,2022-06-21 22:22,authorization,consult_payment,199,0
1451,3758,2022-06-23 0:24,capture,consult_payment,99,0
1452,1936,2022-06-23 16:04,capture,consult_payment,49,0
1453,1214,2022-06-24 14:06,authorization,consult_payment,49,0
1454,2757,2022-06-24 17:48,authorization,consult_payment,49,0
1455,2056,2022-06-26 14:36,capture,consult_payment,79,0
1456,1307,2022-06-26 15:31,authorization,consult_payment,199,0
1457,4325,2022-06-27 13:15,authorization,consult_payment,49,0
1458,4241,2022-06-29 12:08,authorization,consult_payment,199,0
1460,498,2022-06-17 20:05,authorization,consult_payment,49,0
1462,3717,2022-06-22 9:52,authorization,consult_payment,49,0
1463,355,2022-06-22 12:59,capture,consult_payment,49,0
1464,1157,2022-06-23 13:07,capture,consult_payment,49,0
1465,4277,2022-06-26 13:11,authorization,consult_payment,199,0
1466,2098,2022-06-27 11:15,capture,consult_payment,49,0
1467,2892,2022-06-27 19:46,authorization,consult_payment,49,0
1468,4047,2022-06-28 19:48,capture,consult_payment,49,0
1469,4419,2022-06-29 12:14,capture,consult_payment,49,0
1470,1452,2022-06-29 15:08,capture,consult_payment,49,0
1471,2231,2022-06-15 18:17,capture,consult_payment,49,0
1472,1510,2022-06-16 2:04,capture,consult_payment,49,0
1473,2252,2022-06-16 6:16,authorization,consult_payment,99,0
1474,432,2022-06-16 16:19,capture,consult_payment,49,0
1475,573,2022-06-19 13:37,authorization,consult_payment,120,0
1476,267,2022-06-20 15:25,authorization,consult_payment,49,0
1477,2632,2022-06-22 10:16,authorization,consult_payment,49,0
1480,806,2022-06-23 21:55,authorization,consult_payment,49,0
1481,824,2022-06-24 11:53,capture,consult_payment,49,0
1482,4206,2022-06-24 17:18,authorization,consult_payment,49,0
1484,1605,2022-06-17 15:55,authorization,consult_payment,49,0
1485,2369,2022-06-18 8:39,authorization,consult_payment,79,0
1486,1699,2022-06-19 13:45,authorization,consult_payment,79,0
1487,2457,2022-06-20 6:01,authorization,consult_payment,99,0
1488,3602,2022-06-20 12:20,authorization,consult_payment,49,0
1489,355,2022-06-22 12:39,authorization,consult_payment,49,0
1490,2681,2022-06-23 10:25,capture,consult_payment,49,0
1491,4150,2022-06-23 15:35,authorization,consult_payment,49,0
1492,1193,2022-06-24 8:37,authorization,consult_payment,49,0
1493,811,2022-06-24 9:11,authorization,consult_payment,49,0
1494,840,2022-06-24 15:16,authorization,consult_payment,199,0
1495,2507,2022-06-27 16:09,authorization,consult_payment,49,0
1496,2929,2022-06-28 14:22,authorization,consult_payment,49,0
1497,4086,2022-06-29 18:03,capture,consult_payment,49,0
1498,612,2022-06-20 11:30,authorization,consult_payment,49,0
1500,682,2022-06-21 13:47,authorization,consult_payment,199,0
1501,2728,2022-06-24 6:04,capture,consult_payment,99,0
1502,4290,2022-06-26 20:18,capture,consult_payment,79,0
1503,2342,2022-06-17 17:32,capture,consult_payment,49,0
1504,1671,2022-06-18 20:40,authorization,consult_payment,79,0
1505,1695,2022-06-19 12:56,capture,consult_payment,79,0
1506,937,2022-06-26 21:00,authorization,consult_payment,79,0
1507,2963,2022-06-29 14:53,capture,consult_payment,49,0
1508,2272,2022-06-16 12:05,capture,consult_payment,199,0
1509,204,2022-06-19 12:08,authorization,consult_payment,79,0
1510,342,2022-06-22 7:57,authorization,consult_payment,49,0
1511,347,2022-06-22 10:08,capture,consult_payment,49,0
1514,1984,2022-06-24 17:24,capture,consult_payment,49,0
1515,4228,2022-06-25 10:18,capture,consult_payment,79,0
1516,3868,2022-06-25 15:01,capture,consult_payment,79,0
1517,1312,2022-06-26 17:35,capture,consult_payment,79,0
1518,1352,2022-06-27 13:32,capture,consult_payment,49,49
1519,2880,2022-06-27 16:35,capture,consult_payment,49,0
1520,992,2022-06-27 16:53,capture,consult_payment,49,0
1521,2970,2022-06-29 16:39,authorization,consult_payment,49,0
1522,268,2022-06-20 15:38,authorization,consult_payment,49,0
1523,2504,2022-06-20 17:30,authorization,consult_payment,49,0
1524,3685,2022-06-21 15:25,capture,consult_payment,49,0
1525,4172,2022-06-24 8:21,capture,consult_payment,49,0
1526,925,2022-06-26 15:35,authorization,consult_payment,79,0
1527,2123,2022-06-27 14:19,authorization,consult_payment,49,0
1528,4001,2022-06-27 23:02,authorization,consult_payment,49,0
1529,2213,2022-06-29 11:04,capture,consult_payment,49,0
1532,127,2022-06-17 15:59,capture,consult_payment,49,0
1533,308,2022-06-21 12:47,authorization,consult_payment,180,0
1534,321,2022-06-21 16:34,authorization,consult_payment,199,0
1535,832,2022-06-24 14:11,capture,consult_payment,49,0
1536,1291,2022-06-26 9:49,capture,consult_payment,79,0
1537,4344,2022-06-27 19:26,capture,consult_payment,49,0
1538,4010,2022-06-28 8:22,capture,consult_payment,49,0
1539,2596,2022-06-29 16:00,authorization,consult_payment,49,0
1540,2259,2022-06-16 9:41,authorization,consult_payment,49,0
